,cooling,0.1-mean,0.1-max,0.1-h0,0.1-h3,0.1-h6,0.1-h8,0.1-h9,0.1-h12,0.1-h15,0.1-h16,0.1-h20,0.25-mean,0.25-max,0.25-h0,0.25-h3,0.25-h6,0.25-h8,0.25-h9,0.25-h12,0.25-h15,0.25-h16,0.25-h20,0.5-mean,0.5-max,0.5-h0,0.5-h3,0.5-h6,0.5-h8,0.5-h9,0.5-h12,0.5-h15,0.5-h16,0.5-h20,0.75-mean,0.75-max,0.75-h0,0.75-h3,0.75-h6,0.75-h8,0.75-h9,0.75-h12,0.75-h15,0.75-h16,0.75-h20,0.9-mean,0.9-max,0.9-h0,0.9-h3,0.9-h6,0.9-h8,0.9-h9,0.9-h12,0.9-h15,0.9-h16,0.9-h20,Tmean,Tmax,Tmin,sun_rad_mean,wind_mean,RH_mean,actual_med_sp,scheduled_sp,mean_zone_temp,scheduled_sp_bin,med_sp_bin,electricity
2021-06-18,7.203074030028093,72.41892470783658,72.87443110148112,71.98249880472818,71.77549997965494,71.06750043233237,71.57545979817709,72.00152295430502,72.32899971008301,72.77818921407064,72.87388788859049,72.43939984639486,73.67633857550445,74.01349989573161,73.84624894460042,73.21849981943767,72.53600025177002,72.43774954477945,72.98224989573161,73.77573267618814,73.99849955240884,73.98725001017252,73.8754997253418,74.91787491904364,75.59600003560384,74.75900077819824,73.99849955240884,73.5829995473226,73.48100026448567,73.88899993896484,74.87449963887532,75.34849993387857,75.52249972025552,75.22999954223633,76.06287463506062,76.80874951680502,75.44824981689453,74.88274987538657,74.42449951171875,74.52649943033853,74.86024983723959,75.94999980926514,76.75249926249185,76.80874951680502,76.32649962107341,77.09100014368694,78.10820020039877,76.36100006103516,75.98000017801921,75.06350008646648,75.34279975891114,75.67609977722168,76.95589968363444,77.87840016682942,78.10820020039877,77.1580992380778,71.84583333333333,91.0,54.2,342.9583333333333,3.391666666666667,63.333333333333336,75.75649897257487,76.0,74.86899717740398,True,True,0.9144160402690931
2021-06-19,5.7154021609522285,71.5569948471917,71.79350039164225,71.69329984029135,71.09540011088055,70.95260009765624,71.01199989318847,71.09240074157717,71.66479873657227,71.70529975891114,71.71394007364907,71.21420046488444,72.60237510999043,72.8832508722941,73.48174953460693,73.09625053405762,72.50749969482422,72.01474952697754,72.13549868265787,72.6230001449585,72.76250076293945,72.77750078837076,72.54650084177652,73.72737508349948,73.9790007273356,74.53399976094563,73.97450002034506,73.60099919637044,73.2770004272461,73.34900029500326,73.7885004679362,73.94300015767415,73.9790007273356,73.56499926249185,75.1089376343621,75.51875050862631,75.57425022125244,75.1557502746582,74.74550024668375,74.65025075276692,74.7807502746582,74.9172503153483,75.51875050862631,75.46175003051758,74.96149984995523,76.23422509299384,76.80710029602051,76.5784994761149,76.1492000579834,75.5978001912435,75.5801005045573,75.70640029907227,76.07599970499675,76.66940027872722,76.80710029602051,75.88729960123698,66.22500000000001,80.7,53.7,342.5416666666667,4.154166666666667,74.95833333333333,73.99400329589844,74.0,73.87526292159887,False,False,0.8949132182296226
2021-06-20,5.007730703002888,71.16918980280558,71.54798011779785,71.08250096638997,70.62710037231446,70.61840108235677,70.48249918619791,70.63219935099285,71.09720039367676,71.54798011779785,71.52560030619303,71.18749961853027,72.0386877324846,72.26149940490723,72.14974943796793,71.9104995727539,71.67724990844727,71.6322504679362,71.74549961090088,71.98700014750163,72.20374965667725,72.2480001449585,71.9839998881022,73.02328316370647,73.35799916585286,72.98300043741861,72.64699999491374,72.51049995422363,72.49850018819173,72.55999883015951,72.94144757588704,73.35799916585286,73.30850028991699,72.9995002746582,74.1706251833174,74.42074966430664,74.43800036112468,73.9550002415975,73.75624942779541,73.70150152842204,73.85299968719482,74.13200092315674,74.32924969991049,74.37725098927817,74.06300004323323,75.12707924313015,75.45919837951661,75.46459871927897,75.11570091247557,74.82289950052898,74.82079798380533,74.89819920857747,74.9926991780599,75.36889991760253,75.45919837951661,75.0343994140625,64.83749999999999,74.1,54.8,336.375,4.133333333333334,78.83333333333333,73.99400329589844,74.0,73.16340976632672,False,False,0.8876694211525283
2021-06-21,4.931530700131527,71.34339450412325,72.00170008341472,70.75370012919109,70.59799982706704,70.4635996500651,70.29589169820149,70.54309933980305,71.22949816385906,71.70428024291992,72.00170008341472,71.3180004119873,72.16818753878276,72.77150026957193,71.80399894714355,71.55920003255208,71.29850069681802,71.24674956003824,71.3532501856486,71.98024972279867,72.53599961598715,72.71750036875407,72.4347505569458,73.22950013478597,73.90400123596191,72.46849950154622,72.25850041707356,72.04549916585287,72.16249783833823,72.35600026448569,73.1330000559489,73.5634994506836,73.82899920145671,73.32950083414714,74.15142008993361,74.82574876149496,73.71274979909262,73.41650040944417,73.17049980163574,73.14554023742676,73.44200038909912,73.93624941507976,74.664501508077,74.74774996439616,74.21900018056235,75.31034271452162,76.1566993713379,74.93599980672201,74.72690022786458,74.38909975687662,74.40289993286133,74.55439910888671,75.00979957580566,75.80900001525879,76.0018995920817,75.54169998168946,66.49583333333332,78.9,59.8,338.7916666666667,5.325,71.79166666666667,75.95000076293945,76.0,73.25434141975371,True,True,0.8908168577822777
2021-06-22,5.01002180418831,71.49744869232178,72.02089932759603,70.74739977518718,70.44110107421875,70.16960144042969,70.46210060119628,70.66010030110677,71.57017992655436,71.97859992980958,72.02089932759603,71.3731995900472,72.23262482219272,72.86824989318848,71.60824871063232,71.46125062306723,71.19124857584634,71.21975072224936,71.3314994176229,72.1167500813802,72.7347501118978,72.82324981689453,72.43099975585938,73.17601262198555,73.80799992879231,72.63799985249837,72.3589998881022,72.06649971008301,72.12650044759114,72.27799987792969,73.15549977620442,73.70150184631348,73.80799929300944,73.15550104777019,74.1031874285804,74.6870002746582,73.53724956512451,73.35125160217285,73.03400007883707,73.17124970753987,73.30925019582114,73.97224934895833,74.6240005493164,74.6870002746582,73.99474970499674,75.22435017691718,76.00040054321289,74.87750015258788,74.57569986979166,74.33300018310547,74.48690007527671,74.51870129903158,74.99690055847168,75.88489977518718,75.93919982910157,75.01729965209961,66.66666666666667,75.9,56.9,313.6666666666667,6.7375,68.41666666666667,75.95687617195976,76.0,73.2503559921406,True,True,0.897572332250911
2021-06-23,4.816035254070737,71.16802498287625,71.60365923563639,70.8058993021647,70.3660992940267,70.14770113627115,70.39520022074382,70.55689951578776,71.23880004882812,71.5697597249349,71.57138023376464,71.00119997660319,71.96508550643921,72.45499928792317,71.65549945831299,71.33900006612143,71.09450054168701,71.1462516784668,71.36074860890706,71.9457508722941,72.36275005340576,72.45499928792317,71.96000003814697,72.85929420259264,73.35050010681152,72.33349990844727,72.05299886067709,71.86399968465169,72.00650024414062,72.21199798583984,72.84500058492026,73.28300031026204,73.35050010681152,72.8254992167155,73.73937506145901,74.14399973551431,73.39099979400635,73.14875062306723,73.04149977366129,73.10674985249838,73.18550046284994,73.61299991607666,74.10424995422363,74.14325078328451,73.7832498550415,74.56135007010566,74.98459981282554,74.55109990437826,74.36299896240234,73.97180061340333,73.85690015157063,73.96249974568684,74.52499987284344,74.98459981282554,74.89760042826335,74.59250005086264,66.10833333333333,73.6,59.8,341.3333333333333,5.675,67.5,74.31800079345703,74.0,72.91318394146829,False,False,0.8924931129194994
2021-06-24,4.347554567949364,70.7114009698232,71.29729995727538,70.45940030415852,69.97880020141602,69.61279996236165,69.68000005086265,69.8963103612264,70.65800018310546,71.29400011698405,71.29729995727538,71.00449968973797,71.4117500782013,71.93600050608318,71.45149993896484,71.04800065358481,70.82149887084961,70.64225101470947,70.7239990234375,71.24675019582112,71.86774953206381,71.90150133768718,71.59834931691486,72.2711499955919,72.73400115966797,72.1955000559489,71.91800117492676,71.56549987792968,71.49350039164226,71.56429977416992,72.25399971008301,72.66499964396158,72.64699999491374,72.4370002746582,73.16038990020752,73.67450078328451,73.22224998474121,72.89600086212158,72.56449921925864,72.42425187428792,72.4512497584025,73.04617468516031,73.58450063069661,73.65725008646646,73.23649978637695,74.13012513054741,74.67170054117838,74.0387003580729,73.87309900919597,73.57880020141602,73.40570004781088,73.67390022277831,73.85389989217123,74.61229960123697,74.67170054117838,74.1661994934082,64.1125,73.4,55.8,298.5833333333333,5.404166666666666,70.54166666666667,74.42662466896904,74.0,72.3837196901502,False,False,0.8937285424853876
2021-06-25,4.155470729798378,70.33822519514295,71.01740023295085,70.18130060831706,69.68149973551432,69.28399937947592,69.22099965413412,69.58999977111816,70.06460024515788,70.79480044047037,70.75760002136231,70.66490008036295,70.96851223044926,71.52799987792969,70.9594996770223,70.67600059509277,70.3767499923706,70.27474975585938,70.35574881235758,70.84774939219157,71.16724967956543,71.3464994430542,71.15675036112468,71.87337499194676,72.33499972025554,71.671999613444,71.36900011698405,71.06750043233235,71.06749979654948,71.15300051371256,71.8550001780192,72.22849973042807,72.31549962361655,71.99750010172527,72.90281266636319,73.45700073242188,72.7347494761149,72.3575003941854,72.02224922180176,72.0192502339681,72.1917495727539,72.78799947102864,73.24024995168051,73.39699999491373,73.23499933878581,74.22485592100355,74.92970046997071,73.8950003306071,73.7467997233073,73.27339172363281,73.41146240234374,73.30610796610515,73.98709958394367,74.79289957682292,74.88140029907227,74.71100044250488,63.583333333333336,72.9,57.3,315.875,4.366666666666666,73.75,75.9739990234375,76.0,72.09648293157663,True,True,0.8865422234027607
2021-06-28,4.595698091097589,70.46359981960721,71.10079956054688,69.80749956766765,69.55279998779297,69.16940078735351,69.36530049641927,69.66110013326009,70.19960047403971,70.99820009867351,71.04259859720865,70.76270014444987,71.00149986479018,71.59174919128418,70.49899959564209,70.19300079345703,69.91025002797446,70.03924910227458,70.14349969228108,70.85225009918213,71.49050013224283,71.56699911753336,71.25349998474121,71.88088615735371,72.40249951680501,71.17400042215982,70.98199971516928,70.73600006103516,70.73299980163574,71.07649993896484,71.98263200124104,72.19849967956543,72.34849993387859,72.03800010681152,72.91012477874756,73.51624997456868,72.20075003306071,71.98999881744385,71.88650067647298,71.98174858093262,72.10474904378255,72.78424994150798,73.23275025685628,73.40224965413411,73.04449939727783,74.10619766447279,74.7983004252116,73.7492000579834,73.43720016479492,73.08320032755533,73.28210118611653,73.29976832071941,73.84819984436035,74.67560056050618,74.7983004252116,74.32460021972656,64.875,76.5,57.3,332.9166666666667,3.85,75.25,73.99400329589844,74.0,72.09946399708343,False,False,0.8618445696048591
2021-06-29,5.064762456679995,70.8671750916375,71.56370137532552,70.21220041910807,69.81739959716796,69.52189954121907,69.72619946797688,70.04479942321777,70.76840019226074,71.26190020243327,71.3747002919515,71.38310025533039,71.4312497244941,72.02749919891357,70.82374922434488,70.51250076293945,70.17425092061362,70.34599876403809,70.60925070444742,71.20925045013428,71.91799894968669,71.99899895985921,71.7529993057251,72.39350001017253,73.09850120544434,71.58349990844727,71.27149899800618,71.04500071207683,71.25349934895833,71.53999964396158,72.18649927775066,72.84950002034505,73.04000091552734,72.65000025431316,73.51656251483493,74.43649991353352,72.6567497253418,72.08074919382732,71.93600114186604,72.15725008646646,72.37174987792969,73.33850065867107,74.09375063578288,74.32474962870279,73.61750030517578,74.71942483054268,75.62330017089843,73.78370005289715,73.44440015157063,73.1518990834554,73.50619977315267,73.51909917195638,74.39989941914877,75.2953997294108,75.56989987691244,74.89250005086264,66.23333333333333,77.8,56.5,334.0,3.966666666666667,74.95833333333333,74.76300133599175,76.0,72.56822682761361,True,False,0.8685474197051392
2021-06-30,4.555655506931328,71.16975972705417,71.70559997558594,70.52509981791178,69.98810030619303,69.38299929300945,70.06609980265299,70.25419960021972,71.0609006245931,71.6800993601481,71.66119906107585,71.54599927266437,71.74887482325236,72.19474951426189,71.23099994659424,70.96325047810872,70.65275192260742,70.77424971262613,71.04274972279867,71.72975031534831,72.19474951426189,72.13849925994873,71.97988828023276,72.68712504704793,73.29349899291992,71.97199885050456,71.8174991607666,71.46799977620444,71.74249903361003,71.90150006612141,72.53150177001953,73.12100028991699,73.22450002034505,72.7685006459554,73.70424983236525,74.44325002034505,72.99650033315024,72.77188714345296,72.47525056203206,72.87274996439615,72.99874973297119,73.5634994506836,74.13500022888184,74.44325002034505,73.70300038655598,75.26290522469414,75.65360031127929,74.86910031636556,74.8355000813802,74.37320073445639,74.43890050252278,74.63540115356444,75.49555992126464,75.65360031127929,75.25579961140951,75.11960055033366,66.47916666666667,77.6,55.7,329.1666666666667,4.366666666666666,72.54166666666667,74.7155024210612,76.0,72.87733637958887,True,False,0.8167991701121908
2021-07-01,5.817395706566598,71.12054475784302,71.66234008789061,70.8251001993815,70.32590052286784,70.09730021158855,70.15849952697754,70.28420015970866,71.30900026957195,71.66234008789061,71.61194035847983,71.09330113728842,71.8816249900394,72.43175061543783,71.52875010172527,71.24900086720784,70.90174992879233,71.01799964904785,71.13575077056885,71.95024935404459,72.43175061543783,72.41300106048584,71.9824997584025,72.91223319371541,73.56949996948242,72.16100056966145,71.97049967447917,71.71250089009604,71.7949988047282,71.97500038146973,72.84800084431966,73.45550028483073,73.56949996948242,73.08799997965494,73.80893747011821,74.58199977874756,73.08049996693929,72.91703955332437,72.6132607460022,72.58850034077963,73.0489994684855,73.68350028991699,74.47850068410239,74.58199977874756,73.79074954986572,74.85285017225478,75.72500012715658,74.65910008748372,74.27929967244467,73.70090039571126,73.72579994201661,74.02819989522298,74.75000063578288,75.72500012715658,75.62240091959634,74.71520029703777,66.44583333333334,77.4,59.2,330.4583333333333,5.05,71.91666666666667,73.99400329589844,74.0,72.95824294266878,False,False,0.858640129378962
2021-07-02,5.631920518484261,71.14369505564372,71.7556999206543,70.71050020853679,70.03519973754882,69.62569999694824,69.88790016174318,70.39700063069661,71.17190081278483,71.58410008748372,71.7556999206543,71.19800059000652,71.8272499508328,72.28399976094563,71.44399992624918,71.02624956766765,70.76974964141846,70.85449918111165,71.12600008646646,71.89775117238364,72.07249895731609,72.18950080871582,71.94756921132405,72.8594808048672,73.47200012207031,72.24050013224283,71.9060001373291,71.58200073242188,71.7229995727539,71.95699946085611,72.73550033569336,73.42700068155925,73.47200012207031,72.89750035603842,73.74112497435677,74.28649965922037,73.13077799479166,72.82699998219809,72.45874945322672,72.62299919128418,72.97625064849854,73.61449909210205,74.28649965922037,74.25875091552734,73.75175031026205,74.904524813758,75.32660102844238,73.85689964294434,73.54309984842936,73.29777628580729,73.51820030212403,74.34409866333009,75.32660102844238,75.2797996520996,75.26360028584799,74.64769922892253,65.49583333333334,76.0,55.6,331.5416666666667,4.529166666666667,73.16666666666667,73.99400329589844,74.0,72.93060927489728,False,False,0.8632529750689029
2021-07-03,5.007487202117945,70.7370753288269,71.15330073038737,70.77799987792969,70.39669939676921,70.2361998240153,69.95119908650716,70.13810017903646,70.76720034281414,70.9289000193278,71.09210001627605,71.04109954833984,71.60638171301947,72.02458159128824,71.38175010681152,71.15900039672852,70.99774901072183,70.88900025685629,70.87924893697104,71.53099924723307,71.9547503789266,72.01700019836426,71.8009999593099,72.72699907090929,73.29950014750163,72.1999994913737,72.07549985249837,71.88650067647299,71.93149121602377,71.99000040690105,72.4429988861084,73.19450060526529,73.25749778747559,73.04150009155273,73.76224970817566,74.5662514368693,73.16375064849854,73.02650006612143,72.80974960327148,72.78049755096436,72.84500026702881,73.49600060780843,74.27749888102213,74.53024991353354,73.76449998219809,74.87462488810222,75.87260068257652,74.01649920145671,73.84579938252767,73.54339968363445,73.56529947916667,73.62320048014323,74.7097994486491,75.43340021769205,75.87260068257652,75.08930002848308,65.51666666666667,74.0,60.6,288.7916666666667,4.666666666666667,76.04166666666667,74.85800170898438,76.0,72.73266141793364,True,False,0.8084162157968376
2021-07-04,4.956040580193116,70.61972471872966,70.98530082702636,70.33609987894692,69.91639989217123,69.61369934082032,69.75530001322429,70.01989962259928,70.72010014851888,70.90219866434734,70.95379931131998,70.8343989054362,71.62693730990092,71.98249975840251,71.14175001780191,70.90325005849203,70.62500063578287,70.82000033060709,71.13949998219809,71.62699921925864,71.942001024882,71.96899954477945,71.64424991607666,72.7883752187093,73.34600003560385,72.25999959309895,71.97350056966147,71.74400329589844,71.9345022837321,71.99750010172525,72.63350041707358,73.14350128173828,73.29199981689453,72.90350023905437,73.99508443143633,74.66374969482422,73.26275030771892,73.05349985758463,72.74450047810872,72.97399997711182,73.2380002339681,73.72325007120769,74.64574940999348,74.66374969482422,73.96925004323325,75.41247498194376,75.7367000579834,74.38190027872722,74.00269966125488,73.56199900309244,74.24599990844726,75.08060035705567,75.7367000579834,75.5156000773112,75.6917002360026,75.3110009511312,65.47500000000001,75.1,58.4,338.7916666666667,4.658333333333333,73.125,74.85800170898438,76.0,72.86639439790828,True,False,0.8054109512109017
