,cooling,0.1-mean,0.1-max,0.1-h0,0.1-h3,0.1-h6,0.1-h8,0.1-h9,0.1-h12,0.1-h15,0.1-h16,0.1-h20,0.25-mean,0.25-max,0.25-h0,0.25-h3,0.25-h6,0.25-h8,0.25-h9,0.25-h12,0.25-h15,0.25-h16,0.25-h20,0.5-mean,0.5-max,0.5-h0,0.5-h3,0.5-h6,0.5-h8,0.5-h9,0.5-h12,0.5-h15,0.5-h16,0.5-h20,0.75-mean,0.75-max,0.75-h0,0.75-h3,0.75-h6,0.75-h8,0.75-h9,0.75-h12,0.75-h15,0.75-h16,0.75-h20,0.9-mean,0.9-max,0.9-h0,0.9-h3,0.9-h6,0.9-h8,0.9-h9,0.9-h12,0.9-h15,0.9-h16,0.9-h20,Tmean,Tmax,Tmin,sun_rad_mean,wind_mean,RH_mean,actual_med_sp,scheduled_sp,mean_zone_temp,scheduled_sp_bin,med_sp_bin,electricity
2021-06-16,1.2203210868584118,71.67550248496552,71.86379491170247,71.43431645711263,70.8744052886963,70.6088727315267,71.16850344340007,71.2010466003418,71.79078811645508,71.85985499064127,71.86379491170247,71.58550669352213,72.73284175742386,73.29749419872577,72.74029801686605,72.03218059539796,71.4727024714152,71.94039942423503,72.12603823343912,72.54442717234294,73.09412027994792,73.19195950826008,72.91152737935384,73.64545726531591,74.1012648264567,74.19369659423828,73.55219980875651,72.91937980651855,73.18918863932291,73.24820200602213,73.46084493001302,73.96284344991048,73.99596405029297,73.89257316589355,74.55788054140204,75.08719217838384,75.60614496866862,74.72735481262207,73.90724252065023,74.02591406504314,74.15255018870036,74.31481037139892,74.83196233113607,75.0031582514445,74.61035753885905,76.06802682778773,76.87462257385253,75.97230117797851,75.34499046325683,75.03859924316407,75.16274058024088,75.14383562723796,75.9641877746582,76.77604657491048,76.87462257385253,76.34665672302246,70.88695652173914,92.1,50.6,305.7826086956522,3.7217391304347824,55.30434782608695,74.57207144631279,74.0,73.71215813123852,False,False,0.08667901548241923
2021-06-17,1.3764830488949944,71.50547839567629,71.85275131225586,71.76584554036458,71.90515060424806,70.86682980855306,71.03147572835286,71.08344196613018,71.42418579101563,71.65427034468878,71.69373975118,71.72394599914551,72.85392752179878,73.64297943115234,72.53572330474853,72.72789916992187,71.9384735107422,71.98658987681071,72.10797960819343,72.67954654693602,73.06768021111961,73.2660617737543,72.90079326629639,74.10477352625576,74.96451187133789,73.77483851114908,73.77438532511393,73.11384976704915,73.19171981811523,73.26115798950195,73.89151039123534,74.22867677220495,74.61520006088983,74.54438972473145,75.32283357322143,76.04984766642252,74.46453584035237,74.69771251678466,73.99280261993408,73.9129218419393,74.15342616545848,75.33521486918131,75.79362617674329,75.8940254393078,75.83297697703044,77.1108462959448,77.98523228963217,75.98663108825684,75.75992518107097,75.13595219930014,75.32179430643717,75.57862595778245,77.16046112060548,77.89414339869012,77.94585205078126,77.86756230672201,76.15833333333333,99.9,54.3,349.4583333333333,3.4375,54.66666666666666,75.84047502941556,76.0,74.19190985459099,True,True,0.08652329644515241
2021-06-18,1.2606615854381955,71.82489802042643,71.99529164632162,71.94806709289551,72.00495358784994,71.3979925028483,71.49306307474772,71.57037757873536,71.84417554219564,71.99529164632162,71.98235931396485,71.9632871500651,73.09438041581048,73.53371518452963,73.10288524627686,73.25659351348878,72.29865951538085,72.37206891377767,72.69776579538981,73.0359338760376,73.33559989929199,73.43010896046957,72.95473575592041,74.28937853707207,74.90001309712727,74.56240946451823,74.60240732828777,73.71513315836589,73.62584966023763,73.86319503784179,74.04159673055013,74.54503847757975,74.6527079264323,74.57924474080403,75.66570357746548,76.01202843983968,75.87723337809246,75.81127332051595,75.21285750071208,75.03048985799154,75.43110955556233,75.48527526855469,75.8681016921997,75.8920825958252,75.83189798990885,76.93969434314305,77.9305168914795,77.11575576782226,76.84536778767905,75.8403136952718,75.86573247273762,76.08084821065268,76.34293261210124,77.4942924753825,77.77682800292969,77.66693827311198,71.84583333333333,91.0,54.2,342.9583333333333,3.391666666666667,63.333333333333336,76.01201099819608,76.0,74.35309355096165,True,True,0.084273712947045
2021-06-19,0.3350092420946808,72.73318503576611,73.077308400472,72.09320719401042,72.2067160542806,71.98484283447266,72.16156478881837,72.21824825105213,72.63452390034993,72.9903837076823,73.06231391906739,72.94319445292155,73.7759902814078,74.09789301554363,73.09457238515218,73.17382920583088,73.0133108774821,73.13992913564046,73.44136456534976,73.77875010172527,73.93416264851888,74.02766914367675,73.7720162073771,74.926303407881,75.84349377950032,74.41099675496419,74.28508148193359,73.99376157124837,74.04477322896321,74.17898190816244,74.45525207519532,75.35012512207031,75.58874346415202,75.63053665161132,76.62386536295452,78.20086924235027,75.74450073242187,75.72106850941975,75.24210599263509,75.1728063583374,75.1329467410133,76.00123462677001,77.16294651031494,77.70111827850342,77.8293965657552,77.63683561718652,79.075093460083,76.87838470458985,76.5740040842692,75.9802927907308,76.03138702392577,76.30648264203752,77.0547398885091,78.27206354777019,78.56039278666178,79.08013931274414,66.22500000000001,80.7,53.7,342.5416666666667,4.154166666666667,74.95833333333333,74.52804925706651,74.0,75.12087119113056,False,False,0.08411529759153867
2021-06-20,0.3074056626228969,72.92345700793796,73.18790270487467,72.70367332458497,72.4390184020996,72.44374730428059,72.44305936177571,72.46692192077637,72.98129160563151,73.08398305257161,73.12574760437012,73.11024553934733,73.84641383488973,74.09257691701254,73.80324897766113,73.6143299738566,73.51284599304199,73.43086738586426,73.63974259694417,73.83270352681478,73.91454416910807,74.01203994750976,73.8014185587565,75.08191121419271,75.92649319966634,75.19815165201823,74.57222010294596,74.3149565378825,74.18650080362956,74.18345667521159,74.75295181274414,75.53116658528646,75.60692189534505,75.57554130554199,76.59608431392246,77.86505235036215,76.89903462727864,76.0544267018636,75.45149466196696,75.25370197296142,75.34645881652833,75.98623682657878,77.14962336222331,77.4797015508016,77.67673409779866,77.85578481886121,79.54039596557617,78.37810869852702,77.3992061360677,76.47731915791829,76.25569862365722,76.4511855316162,77.18169464111328,78.2716069539388,78.69393508911132,79.23192591349284,64.83749999999999,74.1,54.8,336.375,4.133333333333334,78.83333333333333,74.35416433546278,74.0,75.19132454321885,False,False,0.08581299017322341
2021-06-21,0.7812429917886008,72.5703886159261,73.04355407714844,72.77226956685385,72.69960970560709,71.95882334391277,71.61329022725423,71.98261428833008,72.61300127665203,72.79635505676269,72.86335866292318,72.71138608296712,73.45893561688682,73.97171001434326,73.76241976420084,73.74072189331055,72.78707008361818,72.31398213704426,72.69300691059658,73.45511976877849,73.8410089492798,73.83112894694011,73.8397679011027,74.5932268543849,75.39666519165038,75.10491854349772,74.84780337015788,73.66032994588215,73.4173402150472,73.65979433513823,74.34652659098307,75.05810979207357,75.14551849365235,75.06580200195313,75.40109404457941,76.20350119272868,76.62749087015789,76.08981768290202,74.25933170318604,73.99394175211589,74.250599416097,75.18209590911866,75.96946144104004,75.97407608032228,76.06303126017252,76.68910801039802,77.5564377339681,78.17600481669108,77.31365275065103,75.39675069173178,75.31528907775879,75.56598275502523,76.37471811930338,77.31497566223145,77.5564377339681,76.99971534729004,66.49583333333332,78.9,59.8,338.7916666666667,5.325,71.79166666666667,76.07719167073567,76.0,74.5141738673929,True,True,0.08594780607588907
2021-06-22,0.756193788309528,72.22477145300972,72.36339195251465,72.37712097167969,72.47955627441407,71.94455675760905,72.0213333384196,72.18517074584962,72.31557095845541,72.3116381072998,72.22268536885579,72.05503672281901,73.30274194611444,73.5464890797933,73.57781880696615,73.5997953414917,72.85093663533529,72.94284477233887,72.9968012491862,73.27578589121501,73.46656564076741,73.5089994430542,73.43524360656738,74.24390172958374,74.72273178100586,74.43489977518718,74.20262692769369,73.86450856526693,73.87725830078125,73.87540143330892,74.13341852823893,74.36032842000326,74.43868344624838,74.42189814249674,75.59564400778876,76.03128197987874,75.56358776092529,75.54141966501871,75.01954402923585,74.82729988098144,75.06246916453043,75.49151299794515,75.77255115509033,75.7695821762085,75.77343241373697,76.58125490188598,77.42537673950194,76.15699231465658,76.12453534444174,75.47495414733886,75.47639719645183,75.6901612854004,76.25073465983073,77.13813112894694,77.42537673950194,76.75940793355306,66.66666666666667,75.9,56.9,313.6666666666667,6.7375,68.41666666666667,76.18330176671346,76.0,74.40897296652737,True,True,0.08513493293694994
2021-06-23,0.9581978093431436,71.51243278927272,71.6775471496582,71.99136540730794,72.22005956013997,71.42246899922688,71.29785692850749,71.35621467590332,71.50811248779297,71.6775471496582,71.5744240061442,71.57464678446453,72.10651619169447,72.18276958465577,73.03362274169922,72.99537576039631,72.43314043680826,71.99014650980632,72.16635602315267,72.0499532699585,72.10935249328614,72.11662839253742,72.06258920033773,73.556510342492,73.77116203308105,73.97993481953938,73.9785312652588,73.40234832763672,73.06126658121745,73.35171674092611,73.48815460205078,73.73589159647624,73.74120190938314,73.72561378479004,74.18455650541517,74.46622931162517,75.60191891988119,75.42730909983317,74.24936561584474,73.83870283762614,73.99581254323323,74.07456493377686,74.26563828786215,74.29732907613118,74.19296213785807,75.70306001239352,75.97476994832357,76.14914265950522,75.8131416829427,75.20684918721517,75.0829441833496,75.19577397664388,75.71115643819172,75.94958185831706,75.9552976735433,75.93330980936686,66.10833333333333,73.6,59.8,341.3333333333333,5.675,67.5,74.30498181449042,74.0,73.44768834094926,False,False,0.08608507802676611
2021-06-24,0.6727882259552163,71.28824826346504,71.58439397176106,71.42708910624187,71.58340466817221,70.91478088378906,70.824005762736,70.8719881693522,71.45501609802245,71.56550684611003,71.46116424560547,71.1439890797933,71.93462575276693,72.25379638671875,72.13269418080648,72.2488842010498,71.75143623352051,71.58979791005453,71.58568776448568,71.97024033864338,72.13163312276205,72.25379638671875,72.01687959035237,73.04927652147082,73.49489008585613,73.30636304219564,73.16087646484375,72.50801836649576,72.33911743164063,72.42115809122721,72.91215146382649,73.37284698486329,73.39275652567545,73.45274543762207,73.94848911497328,74.3718225479126,74.13711140950521,74.11833400726317,73.72053216298421,73.40777333577473,73.46728680928548,73.7871482849121,74.14816385904948,74.27194595336914,74.18630727132162,75.33252692116632,75.98458274841309,75.43052708943685,75.09169932047526,74.60212913513183,74.36648300170899,74.37406550089517,75.07224983215332,75.93700365702311,75.98458274841309,75.91088676452637,64.1125,73.4,55.8,298.5833333333333,5.404166666666666,70.54166666666667,74.30262242423164,74.0,73.1620509673633,False,False,0.08930533600713185
2021-06-25,0.3771626210999976,71.6260283448961,72.05182144165039,71.0214562479655,71.14057078043619,70.75727345784505,70.77716082255046,70.83416338602702,71.65364077250163,71.95915901184082,72.01384043375651,71.85799443562826,72.37219751146104,73.2027021408081,71.87191327412924,71.8254192352295,71.3966256459554,71.38557529449463,71.46877269744873,72.13339424133301,72.73024425506591,72.94453315734863,73.11467526753744,73.46063127517701,74.40662015279135,73.00197525024414,72.82880325317383,72.25665512084962,72.28538309733074,72.46462008158366,73.27856203715007,73.86727472941081,74.05092684427898,73.99745801289876,74.67338576316834,75.64185670216878,73.96628481547037,73.95278263092041,73.54355080922446,73.54375063578289,73.62956809997559,74.25074583689371,75.15281079610189,75.45680033365886,75.53931357065836,75.57233092837863,76.69995585123698,75.33125902811686,74.94779060363769,74.39681406656902,74.3596842956543,74.44060419718424,75.15402018229167,76.16323331197103,76.40447168986003,76.3301899210612,63.583333333333336,72.9,57.3,315.875,4.366666666666666,73.75,76.10775979359944,76.0,73.54697086520623,True,True,0.08728040118274051
